observation_ancillary_id,event_id,variable_name,value,unit
59,5b823ba8-b22e-4827-836a-2aabdbdf21fb,samplingProtocolVersion,NEON.DOC.014045vG,NA
59,5b823ba8-b22e-4827-836a-2aabdbdf21fb,remarks_field,NA,NA
60,7b24c27b-a3b0-4e19-9b88-a397d4f7237b,targetTaxaPresent,N,NA
60,7b24c27b-a3b0-4e19-9b88-a397d4f7237b,totalSampledArea,157,squareMeters
60,7b24c27b-a3b0-4e19-9b88-a397d4f7237b,samplingMethod,drag and flag,NA
60,7b24c27b-a3b0-4e19-9b88-a397d4f7237b,samplingProtocolVersion,NEON.DOC.014045vG,NA
60,7b24c27b-a3b0-4e19-9b88-a397d4f7237b,remarks_field,NA,NA
61,3b044e2d-e996-44b6-87e7-64148e68e13f,targetTaxaPresent,N,NA
61,3b044e2d-e996-44b6-87e7-64148e68e13f,totalSampledArea,160,squareMeters
61,3b044e2d-e996-44b6-87e7-64148e68e13f,samplingMethod,drag and flag,NA
61,3b044e2d-e996-44b6-87e7-64148e68e13f,samplingProtocolVersion,NEON.DOC.014045vG,NA
61,3b044e2d-e996-44b6-87e7-64148e68e13f,remarks_field,NA,NA
62,1e610793-402a-4f25-ade3-b4472d52ae35,targetTaxaPresent,N,NA
62,1e610793-402a-4f25-ade3-b4472d52ae35,totalSampledArea,160,squareMeters
62,1e610793-402a-4f25-ade3-b4472d52ae35,samplingMethod,drag and flag,NA
62,1e610793-402a-4f25-ade3-b4472d52ae35,samplingProtocolVersion,NEON.DOC.014045vG,NA
62,1e610793-402a-4f25-ade3-b4472d52ae35,remarks_field,NA,NA
63,f142b8f9-d0f0-4116-ac45-f785b4469115,targetTaxaPresent,N,NA
63,f142b8f9-d0f0-4116-ac45-f785b4469115,totalSampledArea,154,squareMeters
63,f142b8f9-d0f0-4116-ac45-f785b4469115,samplingMethod,drag and flag,NA
63,f142b8f9-d0f0-4116-ac45-f785b4469115,samplingProtocolVersion,NEON.DOC.014045vG,NA
63,f142b8f9-d0f0-4116-ac45-f785b4469115,remarks_field,NA,NA
64,8aad1317-a927-42bf-bbe3-1b66fc7de785,targetTaxaPresent,N,NA
64,8aad1317-a927-42bf-bbe3-1b66fc7de785,totalSampledArea,151,squareMeters
64,8aad1317-a927-42bf-bbe3-1b66fc7de785,samplingMethod,drag and flag,NA
64,8aad1317-a927-42bf-bbe3-1b66fc7de785,samplingProtocolVersion,NEON.DOC.014045vG,NA
64,8aad1317-a927-42bf-bbe3-1b66fc7de785,remarks_field,NA,NA
65,2d7177d2-d0ce-4899-9014-8cd7e28e26c5,targetTaxaPresent,N,NA
65,2d7177d2-d0ce-4899-9014-8cd7e28e26c5,totalSampledArea,160,squareMeters
65,2d7177d2-d0ce-4899-9014-8cd7e28e26c5,samplingMethod,drag and flag,NA
65,2d7177d2-d0ce-4899-9014-8cd7e28e26c5,samplingProtocolVersion,NEON.DOC.014045vG,NA
65,2d7177d2-d0ce-4899-9014-8cd7e28e26c5,remarks_field,NA,NA
66,5b9cf30e-7acf-4756-a7d3-2e4bdde3cad0,targetTaxaPresent,N,NA
66,5b9cf30e-7acf-4756-a7d3-2e4bdde3cad0,totalSampledArea,160,squareMeters
66,5b9cf30e-7acf-4756-a7d3-2e4bdde3cad0,samplingMethod,drag and flag,NA
66,5b9cf30e-7acf-4756-a7d3-2e4bdde3cad0,samplingProtocolVersion,NEON.DOC.014045vG,NA
66,5b9cf30e-7acf-4756-a7d3-2e4bdde3cad0,remarks_field,NA,NA
67,1bab787c-acfd-44a6-ac47-37efefa52079,targetTaxaPresent,N,NA
67,1bab787c-acfd-44a6-ac47-37efefa52079,totalSampledArea,160,squareMeters
67,1bab787c-acfd-44a6-ac47-37efefa52079,samplingMethod,drag and flag,NA
67,1bab787c-acfd-44a6-ac47-37efefa52079,samplingProtocolVersion,NEON.DOC.014045vG,NA
67,1bab787c-acfd-44a6-ac47-37efefa52079,remarks_field,NA,NA
68,3b249abe-e089-46a8-981a-866c5b3d7590,targetTaxaPresent,N,NA
68,3b249abe-e089-46a8-981a-866c5b3d7590,totalSampledArea,160,squareMeters
68,3b249abe-e089-46a8-981a-866c5b3d7590,samplingMethod,drag and flag,NA
68,3b249abe-e089-46a8-981a-866c5b3d7590,samplingProtocolVersion,NEON.DOC.014045vG,NA
68,3b249abe-e089-46a8-981a-866c5b3d7590,remarks_field,NA,NA
69,1df3e515-5d40-4812-a667-86ea3a37d854,targetTaxaPresent,N,NA
69,1df3e515-5d40-4812-a667-86ea3a37d854,totalSampledArea,157,squareMeters
69,1df3e515-5d40-4812-a667-86ea3a37d854,samplingMethod,drag and flag,NA
69,1df3e515-5d40-4812-a667-86ea3a37d854,samplingProtocolVersion,NEON.DOC.014045vG,NA
69,1df3e515-5d40-4812-a667-86ea3a37d854,remarks_field,NA,NA
70,8c189b85-3d4b-41f7-a62a-f2e36300bf92,targetTaxaPresent,N,NA
70,8c189b85-3d4b-41f7-a62a-f2e36300bf92,totalSampledArea,160,squareMeters
70,8c189b85-3d4b-41f7-a62a-f2e36300bf92,samplingMethod,drag and flag,NA
70,8c189b85-3d4b-41f7-a62a-f2e36300bf92,samplingProtocolVersion,NEON.DOC.014045vG,NA
70,8c189b85-3d4b-41f7-a62a-f2e36300bf92,remarks_field,NA,NA
71,5033b0aa-fe19-49dc-93d0-031f1ea4648b,targetTaxaPresent,N,NA
71,5033b0aa-fe19-49dc-93d0-031f1ea4648b,totalSampledArea,160,squareMeters
71,5033b0aa-fe19-49dc-93d0-031f1ea4648b,samplingMethod,drag and flag,NA
71,5033b0aa-fe19-49dc-93d0-031f1ea4648b,samplingProtocolVersion,NEON.DOC.014045vG,NA
71,5033b0aa-fe19-49dc-93d0-031f1ea4648b,remarks_field,NA,NA
72,c7b3d615-faea-40ea-941f-d9431f875c0c,targetTaxaPresent,N,NA
72,c7b3d615-faea-40ea-941f-d9431f875c0c,totalSampledArea,160,squareMeters
72,c7b3d615-faea-40ea-941f-d9431f875c0c,samplingMethod,drag and flag,NA
72,c7b3d615-faea-40ea-941f-d9431f875c0c,samplingProtocolVersion,NEON.DOC.014045vG,NA
72,c7b3d615-faea-40ea-941f-d9431f875c0c,remarks_field,NA,NA
73,a2de7d60-8002-4f2a-b6ae-7dff0d7a38c4,targetTaxaPresent,N,NA
73,a2de7d60-8002-4f2a-b6ae-7dff0d7a38c4,totalSampledArea,160,squareMeters
73,a2de7d60-8002-4f2a-b6ae-7dff0d7a38c4,samplingMethod,drag and flag,NA
73,a2de7d60-8002-4f2a-b6ae-7dff0d7a38c4,samplingProtocolVersion,NEON.DOC.014045vG,NA
73,a2de7d60-8002-4f2a-b6ae-7dff0d7a38c4,remarks_field,NA,NA
74,22040a82-6acc-4beb-bdfe-2a8b705483f4,targetTaxaPresent,N,NA
74,22040a82-6acc-4beb-bdfe-2a8b705483f4,totalSampledArea,160,squareMeters
74,22040a82-6acc-4beb-bdfe-2a8b705483f4,samplingMethod,drag and flag,NA
74,22040a82-6acc-4beb-bdfe-2a8b705483f4,samplingProtocolVersion,NEON.DOC.014045vG,NA
74,22040a82-6acc-4beb-bdfe-2a8b705483f4,remarks_field,NA,NA
75,a662af8c-6fa4-4f64-a0f6-497bc4a190fd,targetTaxaPresent,N,NA
75,a662af8c-6fa4-4f64-a0f6-497bc4a190fd,totalSampledArea,160,squareMeters
75,a662af8c-6fa4-4f64-a0f6-497bc4a190fd,samplingMethod,drag and flag,NA
75,a662af8c-6fa4-4f64-a0f6-497bc4a190fd,samplingProtocolVersion,NEON.DOC.014045vG,NA
75,a662af8c-6fa4-4f64-a0f6-497bc4a190fd,remarks_field,NA,NA
76,6d881a07-2c41-484d-9b6c-ece4bdd9d6c1,targetTaxaPresent,N,NA
76,6d881a07-2c41-484d-9b6c-ece4bdd9d6c1,totalSampledArea,160,squareMeters
76,6d881a07-2c41-484d-9b6c-ece4bdd9d6c1,samplingMethod,drag and flag,NA
76,6d881a07-2c41-484d-9b6c-ece4bdd9d6c1,samplingProtocolVersion,NEON.DOC.014045vG,NA
76,6d881a07-2c41-484d-9b6c-ece4bdd9d6c1,remarks_field,NA,NA
77,a9abd277-24f2-464a-8436-0df6d8ee174d,targetTaxaPresent,N,NA
77,a9abd277-24f2-464a-8436-0df6d8ee174d,totalSampledArea,160,squareMeters
77,a9abd277-24f2-464a-8436-0df6d8ee174d,samplingMethod,drag and flag,NA
77,a9abd277-24f2-464a-8436-0df6d8ee174d,samplingProtocolVersion,NEON.DOC.014045vG,NA
77,a9abd277-24f2-464a-8436-0df6d8ee174d,remarks_field,NA,NA
78,1bb45ef7-2826-4f96-bdb8-cd31ca4b085d,targetTaxaPresent,N,NA
78,1bb45ef7-2826-4f96-bdb8-cd31ca4b085d,totalSampledArea,160,squareMeters
78,1bb45ef7-2826-4f96-bdb8-cd31ca4b085d,samplingMethod,drag and flag,NA
78,1bb45ef7-2826-4f96-bdb8-cd31ca4b085d,samplingProtocolVersion,NEON.DOC.014045vG,NA
78,1bb45ef7-2826-4f96-bdb8-cd31ca4b085d,remarks_field,NA,NA
79,687bc9c2-0345-4870-a9d3-dce99b52b570,targetTaxaPresent,N,NA
79,687bc9c2-0345-4870-a9d3-dce99b52b570,totalSampledArea,160,squareMeters
79,687bc9c2-0345-4870-a9d3-dce99b52b570,samplingMethod,drag and flag,NA
79,687bc9c2-0345-4870-a9d3-dce99b52b570,samplingProtocolVersion,NEON.DOC.014045vG,NA
79,687bc9c2-0345-4870-a9d3-dce99b52b570,remarks_field,NA,NA
80,4a474a3b-699e-41fd-b293-22b1f69ed788,targetTaxaPresent,N,NA
80,4a474a3b-699e-41fd-b293-22b1f69ed788,totalSampledArea,160,squareMeters
80,4a474a3b-699e-41fd-b293-22b1f69ed788,samplingMethod,drag and flag,NA
80,4a474a3b-699e-41fd-b293-22b1f69ed788,samplingProtocolVersion,NEON.DOC.014045vG,NA
80,4a474a3b-699e-41fd-b293-22b1f69ed788,remarks_field,NA,NA
81,cef04e28-7fb8-4430-9e35-fc8e007b4616,targetTaxaPresent,N,NA
81,cef04e28-7fb8-4430-9e35-fc8e007b4616,totalSampledArea,140,squareMeters
81,cef04e28-7fb8-4430-9e35-fc8e007b4616,samplingMethod,drag and flag,NA
81,cef04e28-7fb8-4430-9e35-fc8e007b4616,samplingProtocolVersion,NEON.DOC.014045vG,NA
81,cef04e28-7fb8-4430-9e35-fc8e007b4616,remarks_field,NA,NA
82,e607cad3-4f09-4ba0-9380-7f065a7cdc22,targetTaxaPresent,N,NA
82,e607cad3-4f09-4ba0-9380-7f065a7cdc22,totalSampledArea,170,squareMeters
82,e607cad3-4f09-4ba0-9380-7f065a7cdc22,samplingMethod,drag and flag,NA
82,e607cad3-4f09-4ba0-9380-7f065a7cdc22,samplingProtocolVersion,NEON.DOC.014045vG,NA
82,e607cad3-4f09-4ba0-9380-7f065a7cdc22,remarks_field,NA,NA
83,02d59d28-f506-4d01-8a80-3296afab6fa7,targetTaxaPresent,N,NA
83,02d59d28-f506-4d01-8a80-3296afab6fa7,totalSampledArea,152,squareMeters
83,02d59d28-f506-4d01-8a80-3296afab6fa7,samplingMethod,drag and flag,NA
83,02d59d28-f506-4d01-8a80-3296afab6fa7,samplingProtocolVersion,NEON.DOC.014045vG,NA
83,02d59d28-f506-4d01-8a80-3296afab6fa7,remarks_field,NA,NA
84,70e66147-1a38-467f-925b-18ac6d7c9cd2,targetTaxaPresent,N,NA
84,70e66147-1a38-467f-925b-18ac6d7c9cd2,totalSampledArea,159,squareMeters
84,70e66147-1a38-467f-925b-18ac6d7c9cd2,samplingMethod,drag and flag,NA
84,70e66147-1a38-467f-925b-18ac6d7c9cd2,samplingProtocolVersion,NEON.DOC.014045vG,NA
84,70e66147-1a38-467f-925b-18ac6d7c9cd2,remarks_field,NA,NA
85,6585c3e8-699e-4a0b-91fa-a9586b83fda4,targetTaxaPresent,N,NA
85,6585c3e8-699e-4a0b-91fa-a9586b83fda4,totalSampledArea,80,squareMeters
85,6585c3e8-699e-4a0b-91fa-a9586b83fda4,samplingMethod,drag and flag,NA
85,6585c3e8-699e-4a0b-91fa-a9586b83fda4,samplingProtocolVersion,NEON.DOC.014045vG,NA
85,6585c3e8-699e-4a0b-91fa-a9586b83fda4,remarks_field,NA,NA
86,2394b786-36ac-4ec9-8f63-7d72605ddce5,targetTaxaPresent,N,NA
86,2394b786-36ac-4ec9-8f63-7d72605ddce5,totalSampledArea,80,squareMeters
86,2394b786-36ac-4ec9-8f63-7d72605ddce5,samplingMethod,drag and flag,NA
86,2394b786-36ac-4ec9-8f63-7d72605ddce5,samplingProtocolVersion,NEON.DOC.014045vG,NA
86,2394b786-36ac-4ec9-8f63-7d72605ddce5,remarks_field,NA,NA
87,2f149405-3247-4897-8ac7-6f4885e0b36c,targetTaxaPresent,N,NA
87,2f149405-3247-4897-8ac7-6f4885e0b36c,totalSampledArea,80,squareMeters
87,2f149405-3247-4897-8ac7-6f4885e0b36c,samplingMethod,drag and flag,NA
87,2f149405-3247-4897-8ac7-6f4885e0b36c,samplingProtocolVersion,NEON.DOC.014045vG,NA
87,2f149405-3247-4897-8ac7-6f4885e0b36c,remarks_field,NA,NA
88,cff43d38-96ac-4027-a7f2-e3d794a9c289,targetTaxaPresent,N,NA
88,cff43d38-96ac-4027-a7f2-e3d794a9c289,totalSampledArea,80,squareMeters
88,cff43d38-96ac-4027-a7f2-e3d794a9c289,samplingMethod,drag and flag,NA
88,cff43d38-96ac-4027-a7f2-e3d794a9c289,samplingProtocolVersion,NEON.DOC.014045vG,NA
88,cff43d38-96ac-4027-a7f2-e3d794a9c289,remarks_field,NA,NA
89,2e05bd12-a3ff-41bc-97d8-0400ae1a263a,targetTaxaPresent,N,NA
89,2e05bd12-a3ff-41bc-97d8-0400ae1a263a,totalSampledArea,160,squareMeters
89,2e05bd12-a3ff-41bc-97d8-0400ae1a263a,samplingMethod,drag and flag,NA
89,2e05bd12-a3ff-41bc-97d8-0400ae1a263a,samplingProtocolVersion,NEON.DOC.014045vG,NA
89,2e05bd12-a3ff-41bc-97d8-0400ae1a263a,remarks_field,NA,NA
90,ceedb582-cc91-4102-825e-f385312a92b4,targetTaxaPresent,N,NA
90,ceedb582-cc91-4102-825e-f385312a92b4,totalSampledArea,160,squareMeters
90,ceedb582-cc91-4102-825e-f385312a92b4,samplingMethod,drag and flag,NA
90,ceedb582-cc91-4102-825e-f385312a92b4,samplingProtocolVersion,NEON.DOC.014045vG,NA
90,ceedb582-cc91-4102-825e-f385312a92b4,remarks_field,NA,NA
91,b733729d-f627-45e5-9a9d-851027b60008,targetTaxaPresent,N,NA
91,b733729d-f627-45e5-9a9d-851027b60008,totalSampledArea,160,squareMeters
91,b733729d-f627-45e5-9a9d-851027b60008,samplingMethod,drag and flag,NA
91,b733729d-f627-45e5-9a9d-851027b60008,samplingProtocolVersion,NEON.DOC.014045vG,NA
91,b733729d-f627-45e5-9a9d-851027b60008,remarks_field,NA,NA
92,e903d956-a30c-41e2-876f-486d3f239487,targetTaxaPresent,N,NA
92,e903d956-a30c-41e2-876f-486d3f239487,totalSampledArea,160,squareMeters
92,e903d956-a30c-41e2-876f-486d3f239487,samplingMethod,drag and flag,NA
92,e903d956-a30c-41e2-876f-486d3f239487,samplingProtocolVersion,NEON.DOC.014045vG,NA
92,e903d956-a30c-41e2-876f-486d3f239487,remarks_field,NA,NA
93,15023e12-d23c-4fae-8f6f-9de9af46f61a,targetTaxaPresent,N,NA
93,15023e12-d23c-4fae-8f6f-9de9af46f61a,totalSampledArea,160,squareMeters
93,15023e12-d23c-4fae-8f6f-9de9af46f61a,samplingMethod,drag and flag,NA
93,15023e12-d23c-4fae-8f6f-9de9af46f61a,samplingProtocolVersion,NEON.DOC.014045vG,NA
93,15023e12-d23c-4fae-8f6f-9de9af46f61a,remarks_field,NA,NA
94,2e100934-533f-4d35-8d98-d13eb51400c5,targetTaxaPresent,N,NA
94,2e100934-533f-4d35-8d98-d13eb51400c5,totalSampledArea,140,squareMeters
94,2e100934-533f-4d35-8d98-d13eb51400c5,samplingMethod,drag and flag,NA
94,2e100934-533f-4d35-8d98-d13eb51400c5,samplingProtocolVersion,NEON.DOC.014045vG,NA
94,2e100934-533f-4d35-8d98-d13eb51400c5,remarks_field,Dragged about 1 meter less than required because of small stream in plot,NA
95,6bdefba6-d357-44af-9e88-34a246b7d9ea,targetTaxaPresent,N,NA
95,6bdefba6-d357-44af-9e88-34a246b7d9ea,totalSampledArea,150,squareMeters
95,6bdefba6-d357-44af-9e88-34a246b7d9ea,samplingMethod,drag and flag,NA
95,6bdefba6-d357-44af-9e88-34a246b7d9ea,samplingProtocolVersion,NEON.DOC.014045vG,NA
95,6bdefba6-d357-44af-9e88-34a246b7d9ea,remarks_field,Dragged about 10 meters less because of river obstruction in plot,NA
96,ee4ef22a-ace5-4cb5-bf20-71da4c890958,targetTaxaPresent,N,NA
96,ee4ef22a-ace5-4cb5-bf20-71da4c890958,totalSampledArea,160,squareMeters
96,ee4ef22a-ace5-4cb5-bf20-71da4c890958,samplingMethod,drag and flag,NA
96,ee4ef22a-ace5-4cb5-bf20-71da4c890958,samplingProtocolVersion,NEON.DOC.014045vG,NA
96,ee4ef22a-ace5-4cb5-bf20-71da4c890958,remarks_field,NA,NA
97,06ab4f9c-b25b-455f-b555-94ecf2a00a63,targetTaxaPresent,N,NA
97,06ab4f9c-b25b-455f-b555-94ecf2a00a63,totalSampledArea,158,squareMeters
97,06ab4f9c-b25b-455f-b555-94ecf2a00a63,samplingMethod,drag and flag,NA
97,06ab4f9c-b25b-455f-b555-94ecf2a00a63,samplingProtocolVersion,NEON.DOC.014045vG,NA
97,06ab4f9c-b25b-455f-b555-94ecf2a00a63,remarks_field,NA,NA
98,0c206614-20e1-4af2-b6a5-c99785979ac0,targetTaxaPresent,N,NA
98,0c206614-20e1-4af2-b6a5-c99785979ac0,totalSampledArea,150,squareMeters
98,0c206614-20e1-4af2-b6a5-c99785979ac0,samplingMethod,drag and flag,NA
98,0c206614-20e1-4af2-b6a5-c99785979ac0,samplingProtocolVersion,NEON.DOC.014045vG,NA
98,0c206614-20e1-4af2-b6a5-c99785979ac0,remarks_field,NA,NA
99,0ef7f2ba-2fda-4fec-b5e3-853fc3850829,targetTaxaPresent,N,NA
99,0ef7f2ba-2fda-4fec-b5e3-853fc3850829,totalSampledArea,160,squareMeters
99,0ef7f2ba-2fda-4fec-b5e3-853fc3850829,samplingMethod,drag and flag,NA
99,0ef7f2ba-2fda-4fec-b5e3-853fc3850829,samplingProtocolVersion,NEON.DOC.014045vG,NA
99,0ef7f2ba-2fda-4fec-b5e3-853fc3850829,remarks_field,NA,NA
100,3f3faf81-cc8d-4f03-919b-9fc55525b7bf,targetTaxaPresent,N,NA
100,3f3faf81-cc8d-4f03-919b-9fc55525b7bf,totalSampledArea,168,squareMeters
100,3f3faf81-cc8d-4f03-919b-9fc55525b7bf,samplingMethod,drag and flag,NA
100,3f3faf81-cc8d-4f03-919b-9fc55525b7bf,samplingProtocolVersion,NEON.DOC.014045vG,NA
100,3f3faf81-cc8d-4f03-919b-9fc55525b7bf,remarks_field,NA,NA
101,1d077154-b3cb-43a2-9fc3-eda6c08c584e,targetTaxaPresent,N,NA
101,1d077154-b3cb-43a2-9fc3-eda6c08c584e,totalSampledArea,160,squareMeters
101,1d077154-b3cb-43a2-9fc3-eda6c08c584e,samplingMethod,drag and flag,NA
101,1d077154-b3cb-43a2-9fc3-eda6c08c584e,samplingProtocolVersion,NEON.DOC.014045vG,NA
101,1d077154-b3cb-43a2-9fc3-eda6c08c584e,remarks_field,NA,NA
102,7d4fdbcc-4155-48b7-a3eb-f6d14073eb4f,targetTaxaPresent,N,NA
102,7d4fdbcc-4155-48b7-a3eb-f6d14073eb4f,totalSampledArea,160,squareMeters
102,7d4fdbcc-4155-48b7-a3eb-f6d14073eb4f,samplingMethod,drag and flag,NA
102,7d4fdbcc-4155-48b7-a3eb-f6d14073eb4f,samplingProtocolVersion,NEON.DOC.014045vG,NA
102,7d4fdbcc-4155-48b7-a3eb-f6d14073eb4f,remarks_field,NA,NA
103,df2a58dc-8529-4c3f-a833-2e57deeed5bf,targetTaxaPresent,N,NA
103,df2a58dc-8529-4c3f-a833-2e57deeed5bf,totalSampledArea,148,squareMeters
103,df2a58dc-8529-4c3f-a833-2e57deeed5bf,samplingMethod,drag and flag,NA
103,df2a58dc-8529-4c3f-a833-2e57deeed5bf,samplingProtocolVersion,NEON.DOC.014045vG,NA
103,df2a58dc-8529-4c3f-a833-2e57deeed5bf,remarks_field,Some snow still in plot. Skipped over snowy sections,NA
104,c3352772-4895-4978-81ee-3bbc5b058a72,targetTaxaPresent,N,NA
104,c3352772-4895-4978-81ee-3bbc5b058a72,totalSampledArea,157,squareMeters
104,c3352772-4895-4978-81ee-3bbc5b058a72,samplingMethod,drag and flag,NA
104,c3352772-4895-4978-81ee-3bbc5b058a72,samplingProtocolVersion,NEON.DOC.014045vG,NA
104,c3352772-4895-4978-81ee-3bbc5b058a72,remarks_field,NA,NA
105,6b6cb820-2344-4651-818c-b456f19119a7,targetTaxaPresent,N,NA
105,6b6cb820-2344-4651-818c-b456f19119a7,totalSampledArea,157,squareMeters
105,6b6cb820-2344-4651-818c-b456f19119a7,samplingMethod,drag and flag,NA
105,6b6cb820-2344-4651-818c-b456f19119a7,samplingProtocolVersion,NEON.DOC.014045vH,NA
105,6b6cb820-2344-4651-818c-b456f19119a7,remarks_field,NA,NA
106,18d201a3-ce5c-4251-a682-05da71e500eb,targetTaxaPresent,N,NA
106,18d201a3-ce5c-4251-a682-05da71e500eb,totalSampledArea,140,squareMeters
106,18d201a3-ce5c-4251-a682-05da71e500eb,samplingMethod,drag and flag,NA
106,18d201a3-ce5c-4251-a682-05da71e500eb,samplingProtocolVersion,NEON.DOC.014045vH,NA
106,18d201a3-ce5c-4251-a682-05da71e500eb,remarks_field,NA,NA
107,30c0b4cb-9be6-4386-9a45-ea06b63159fe,targetTaxaPresent,N,NA
107,30c0b4cb-9be6-4386-9a45-ea06b63159fe,totalSampledArea,152,squareMeters
107,30c0b4cb-9be6-4386-9a45-ea06b63159fe,samplingMethod,drag and flag,NA
107,30c0b4cb-9be6-4386-9a45-ea06b63159fe,samplingProtocolVersion,NEON.DOC.014045vH,NA
107,30c0b4cb-9be6-4386-9a45-ea06b63159fe,remarks_field,NA,NA
108,ce1548ae-3010-4301-af96-4331adadc435,targetTaxaPresent,N,NA
108,ce1548ae-3010-4301-af96-4331adadc435,totalSampledArea,155,squareMeters
108,ce1548ae-3010-4301-af96-4331adadc435,samplingMethod,drag and flag,NA
108,ce1548ae-3010-4301-af96-4331adadc435,samplingProtocolVersion,NEON.DOC.014045vH,NA
108,ce1548ae-3010-4301-af96-4331adadc435,remarks_field,NA,NA
109,e5a9413f-a959-4c74-8b60-167fc8fae18f,targetTaxaPresent,N,NA
109,e5a9413f-a959-4c74-8b60-167fc8fae18f,totalSampledArea,157,squareMeters
109,e5a9413f-a959-4c74-8b60-167fc8fae18f,samplingMethod,drag and flag,NA
109,e5a9413f-a959-4c74-8b60-167fc8fae18f,samplingProtocolVersion,NEON.DOC.014045vH,NA
109,e5a9413f-a959-4c74-8b60-167fc8fae18f,remarks_field,NA,NA
110,57810145-6520-4b4e-b13d-d89251961c24,targetTaxaPresent,N,NA
110,57810145-6520-4b4e-b13d-d89251961c24,totalSampledArea,156,squareMeters
110,57810145-6520-4b4e-b13d-d89251961c24,samplingMethod,drag and flag,NA
110,57810145-6520-4b4e-b13d-d89251961c24,samplingProtocolVersion,NEON.DOC.014045vH,NA
110,57810145-6520-4b4e-b13d-d89251961c24,remarks_field,NA,NA
111,610dcc43-3649-4268-abc7-4c48e997721e,targetTaxaPresent,N,NA
111,610dcc43-3649-4268-abc7-4c48e997721e,totalSampledArea,157,squareMeters
111,610dcc43-3649-4268-abc7-4c48e997721e,samplingMethod,drag and flag,NA
111,610dcc43-3649-4268-abc7-4c48e997721e,samplingProtocolVersion,NEON.DOC.014045vH,NA
111,610dcc43-3649-4268-abc7-4c48e997721e,remarks_field,NA,NA
112,9362704f-5fa3-4f64-84fe-cc4cdc634a76,targetTaxaPresent,N,NA
112,9362704f-5fa3-4f64-84fe-cc4cdc634a76,totalSampledArea,140,squareMeters
112,9362704f-5fa3-4f64-84fe-cc4cdc634a76,samplingMethod,drag and flag,NA
112,9362704f-5fa3-4f64-84fe-cc4cdc634a76,samplingProtocolVersion,NEON.DOC.014045vH,NA
112,9362704f-5fa3-4f64-84fe-cc4cdc634a76,remarks_field,NA,NA
113,15eecb06-0a19-4161-9c71-7666c8bfa18a,targetTaxaPresent,N,NA
113,15eecb06-0a19-4161-9c71-7666c8bfa18a,totalSampledArea,160,squareMeters
113,15eecb06-0a19-4161-9c71-7666c8bfa18a,samplingMethod,drag and flag,NA
113,15eecb06-0a19-4161-9c71-7666c8bfa18a,samplingProtocolVersion,NEON.DOC.014045vH,NA
113,15eecb06-0a19-4161-9c71-7666c8bfa18a,remarks_field,NA,NA
114,291a3622-a912-41aa-b388-4f33d578a429,targetTaxaPresent,N,NA
114,291a3622-a912-41aa-b388-4f33d578a429,totalSampledArea,159,squareMeters
114,291a3622-a912-41aa-b388-4f33d578a429,samplingMethod,drag and flag,NA
114,291a3622-a912-41aa-b388-4f33d578a429,samplingProtocolVersion,NEON.DOC.014045vH,NA
114,291a3622-a912-41aa-b388-4f33d578a429,remarks_field,NA,NA
115,4c78068f-dadd-41c8-9fea-f2e13cdc37a3,targetTaxaPresent,N,NA
115,4c78068f-dadd-41c8-9fea-f2e13cdc37a3,totalSampledArea,160,squareMeters
115,4c78068f-dadd-41c8-9fea-f2e13cdc37a3,samplingMethod,drag and flag,NA
115,4c78068f-dadd-41c8-9fea-f2e13cdc37a3,samplingProtocolVersion,NEON.DOC.014045vH,NA
115,4c78068f-dadd-41c8-9fea-f2e13cdc37a3,remarks_field,NA,NA
116,e1f364c0-082d-49e8-bee4-6229551bc0c6,targetTaxaPresent,N,NA
116,e1f364c0-082d-49e8-bee4-6229551bc0c6,totalSampledArea,160,squareMeters
116,e1f364c0-082d-49e8-bee4-6229551bc0c6,samplingMethod,drag and flag,NA
116,e1f364c0-082d-49e8-bee4-6229551bc0c6,samplingProtocolVersion,NEON.DOC.014045vH,NA
116,e1f364c0-082d-49e8-bee4-6229551bc0c6,remarks_field,NA,NA
117,2dd0f0cf-ef39-4324-8932-05e6fec1eab5,targetTaxaPresent,N,NA
117,2dd0f0cf-ef39-4324-8932-05e6fec1eab5,totalSampledArea,160,squareMeters
117,2dd0f0cf-ef39-4324-8932-05e6fec1eab5,samplingMethod,drag,NA
117,2dd0f0cf-ef39-4324-8932-05e6fec1eab5,samplingProtocolVersion,NEON.DOC.014045vH,NA
117,2dd0f0cf-ef39-4324-8932-05e6fec1eab5,remarks_field,NA,NA
118,3864c80a-e66d-4296-b120-95535b47fc9f,targetTaxaPresent,N,NA
118,3864c80a-e66d-4296-b120-95535b47fc9f,totalSampledArea,160,squareMeters
118,3864c80a-e66d-4296-b120-95535b47fc9f,samplingMethod,drag and flag,NA
118,3864c80a-e66d-4296-b120-95535b47fc9f,samplingProtocolVersion,NEON.DOC.014045vH,NA
118,3864c80a-e66d-4296-b120-95535b47fc9f,remarks_field,NA,NA
119,c01f28fe-4cb3-4255-ac1a-90dfee1c4134,targetTaxaPresent,N,NA
119,c01f28fe-4cb3-4255-ac1a-90dfee1c4134,totalSampledArea,160,squareMeters
119,c01f28fe-4cb3-4255-ac1a-90dfee1c4134,samplingMethod,drag and flag,NA
119,c01f28fe-4cb3-4255-ac1a-90dfee1c4134,samplingProtocolVersion,NEON.DOC.014045vH,NA
119,c01f28fe-4cb3-4255-ac1a-90dfee1c4134,remarks_field,NA,NA
